feature,mean_abs_shap,mean_shap
segment,0.5625510096675311,-0.02146418164061478
company_age_years,0.2825807801862447,-0.05109434727008074
months_since_last_accounts_filing,0.21023801185120283,0.11689340072919753
months_since_last_confstmt,0.17718053550928978,-0.02245777063794534
segment_upgraded_12m,0.17320004171349782,-0.05419915367663102
tier_rank,0.15275967720846836,-0.004227188779047361
Mortgages.NumMortCharges,0.12898278486706405,-0.0008291235516063791
days_to_next_accounts_due,0.1127646860621334,-0.007237738144248251
sector,0.06940448171836805,-0.000832796919426709
months_since_segment_change,0.04896772454838353,-0.010850563865348297
postcode_changed_12m,0.03523471826428128,0.0031769554913274453
months_in_current_status,0.028296771243798122,0.01965961745659108
segment_downgraded_12m,0.02703613516159784,-0.001495926817203626
accounts_stale_streak_months,0.019075895783909006,-0.0007093512268219445
Mortgages.NumMortSatisfied,0.01582122650867588,-0.0010333817931184916
confstmt_late,0.015219438589024966,0.001061044525574795
primary_lender_group,0.013975481955670848,0.004845378460460671
d_outstanding_6m,0.00871140611933678,0.005613794719103496
accounts_overdue,0.008327852831065186,-0.0012021268404706488
ever_distressed_before,0.008144766548086848,0.0020622509550116733
d_outstanding_12m,0.008136775106431212,0.005161115170162516
name_changed_12m,0.007298838157499611,0.0016065941114982946
debt_ratio_trend_12m,0.006862358496802889,0.0014124077444748948
lbg_share_of_outstanding,0.0059196643616894916,-0.0003114110924358295
sic_changed_12m,0.005739077595461012,0.0007396008419851424
d_outstanding_3m,0.00518210918352266,0.002164314386716351
d_satisfied_12m,0.005062673488180993,0.0012786310998488392
debt_ratio,0.004995802199733927,0.002296244839348939
n_distinct_lenders,0.0047755345614785,0.00126244454515385
d_charges_12m,0.004255187048771605,0.0015743786275929904
months_since_last_lbg_charge_created,0.003770371541233559,-0.00010040128220466426
months_since_last_new_charge,0.0032811535064931753,0.00020312914530877838
n_charges_outstanding,0.0030240720195443497,0.0002630121358956107
months_since_last_lbg_satisfaction,0.002667749126108446,0.0006621961311041181
accounts_overdue_streak_months,0.002572195169651398,-0.00034265188722854966
d_charges_6m,0.0024322193453576594,0.001783505615426691
months_since_last_award,0.002375982914836178,0.00013797739732593773
Mortgages.NumMortOutstanding,0.002264362943098392,0.00041301293380464015
total_value_won_12m,0.0014426313071244433,3.291097869371366e-05
competitor_charge_created_6m,0.0012165901364270086,-0.00020447602210509855
n_competitor_lenders,0.0011404223936256222,0.00018339939420881592
new_charge_events_12m,0.00047088620282094716,-3.312820334750091e-05
status_changed,0.0001928446445861762,3.96034098548427e-05
ever_won_contract,0.0001533577692125513,4.8529065512528075e-06
d_contracts_12m,8.166629332747947e-05,4.789884897305303e-06
n_lbg_charges_outstanding,7.835224314307124e-05,1.101220416297438e-05
d_charges_3m,0.0,0.0
contracts_won_12m,0.0,0.0
awards_with_value_12m,0.0,0.0
first_award_in_12m,0.0,0.0
is_lbg_client,0.0,0.0
competitor_entered_12m,0.0,0.0
lbg_charge_satisfied_6m,0.0,0.0
ever_lbg_client,0.0,0.0
