feature,mean_abs_shap,mean_shap
months_since_last_confstmt,0.3703506026266878,0.1179728734478108
accounts_stale_streak_months,0.31517200140390456,0.12206287203468467
days_to_next_accounts_due,0.27449594288929746,0.11930773785544266
company_age_years,0.19510315179311163,0.0009771733428835137
months_since_last_accounts_filing,0.17986743157047244,0.06471145260389921
segment,0.17448143802286736,-0.012350292505593302
confstmt_late,0.14377235728375778,0.06606665259903463
sector,0.08404992694021522,0.010118505484223182
months_in_current_status,0.0822054713504756,0.07631439214974686
Mortgages.NumMortCharges,0.06325245965765348,0.020919488651775935
ever_distressed_before,0.04867243131072807,0.02120736126084429
tier_rank,0.04574833595895344,0.007219178143368315
segment_upgraded_12m,0.04471952711816596,0.012512461659378384
months_since_segment_change,0.03622313597214367,0.023682800528079112
primary_lender_group,0.030838958109684605,0.003618311043514275
accounts_overdue,0.029106877085830183,0.012407959235208172
n_distinct_lenders,0.025763490850602176,0.009248027345972491
n_charges_outstanding,0.02070782660188557,0.0032591112694794248
months_since_last_new_charge,0.019156577776254066,0.002486284998724799
name_changed_12m,0.01885252025694949,0.0038027079431159415
months_since_last_award,0.016018077941836312,0.004579113859923379
postcode_changed_12m,0.015279494989182138,0.006170299525123048
d_charges_6m,0.014120043757858261,0.0033336383877349256
segment_downgraded_12m,0.013597919559029106,0.0005794884510898532
months_since_last_lbg_charge_created,0.010120935988464147,0.0015772753504077889
accounts_overdue_streak_months,0.009442100133498128,0.0022846169108998392
sic_changed_12m,0.009176287230812244,-0.0015243532700113535
d_outstanding_6m,0.008186401130149124,0.0013161493641953908
Mortgages.NumMortOutstanding,0.007180912796311473,0.002824448667001439
d_outstanding_3m,0.006340564146610315,0.0008729644399323962
debt_ratio,0.005866836908469409,0.00142904486340203
total_value_won_12m,0.0048522290246653015,0.0015467709849043914
lbg_share_of_outstanding,0.004825025418226632,0.001620037576988002
Mortgages.NumMortSatisfied,0.004142353126328893,-0.000850930232668808
status_changed,0.0038177328899115614,-0.0003150961964196115
d_charges_12m,0.0036300391698727797,0.001492276439976192
d_outstanding_12m,0.0031351409559592066,1.6074908243955456e-05
months_since_last_lbg_satisfaction,0.003093321056150057,0.0004703732313878295
debt_ratio_trend_12m,0.002514045706890125,-0.0005367652437156819
d_charges_3m,0.002042634573876078,-0.000732865772107227
n_competitor_lenders,0.001914999988939633,2.2886247261110066e-05
ever_won_contract,0.0017626476141383333,0.0004475748853986564
d_satisfied_12m,0.001355902854080198,0.0005141034720441513
n_lbg_charges_outstanding,0.0008453893109793417,0.00020387625493675633
new_charge_events_12m,0.0006042047801807152,0.00011508988457887103
d_contracts_12m,0.0003356605961433015,-3.498693704053225e-05
contracts_won_12m,0.00031519988446491803,0.0001227476679254252
competitor_charge_created_6m,0.00029001118213082774,-9.403616768203908e-05
awards_with_value_12m,0.00020110925234426304,-4.025583433050726e-05
first_award_in_12m,0.00018284060387344835,-9.783331269509864e-05
ever_lbg_client,6.416417269623797e-05,1.3077280524238862e-05
lbg_charge_satisfied_6m,1.6130495377135047e-05,-1.0710836579209868e-05
is_lbg_client,0.0,0.0
competitor_entered_12m,0.0,0.0
