feature,mean_abs_shap,mean_shap
months_since_last_confstmt,0.37024235094256874,0.11173961522031883
accounts_stale_streak_months,0.3120825661256723,0.12611002054626874
days_to_next_accounts_due,0.29530486414859164,0.07772194169900958
company_age_years,0.19311649460674365,0.002493591074305274
months_since_last_accounts_filing,0.17965287006154654,0.1104568580475847
segment,0.1758691052136376,-0.011085551430682114
confstmt_late,0.1419249241184498,0.06507737486568167
sector,0.08317768821532107,0.008894356388756483
months_in_current_status,0.08144550838667457,0.0760404919815745
Mortgages.NumMortCharges,0.06272019515280819,0.01860038979287523
ever_distressed_before,0.04983425908138475,0.02183102018654769
tier_rank,0.04832358515603095,0.0012034515637705918
months_since_segment_change,0.03954046097147938,0.028276480706919783
segment_upgraded_12m,0.03375647242857261,0.011364179880955753
primary_lender_group,0.029444295404593007,0.004155326427270856
accounts_overdue,0.027713717108805623,0.011544474108189623
n_distinct_lenders,0.027045879404477564,0.01012102696698493
segment_downgraded_12m,0.0268004239599461,0.004536626544712176
months_since_last_new_charge,0.0199415780426207,0.0020048100702728944
name_changed_12m,0.0181839467457593,0.0014642686398445414
months_since_last_award,0.01711212618412193,0.004226224193836037
Mortgages.NumMortOutstanding,0.015534059734865952,0.004404190032742508
postcode_changed_12m,0.014784607291041623,0.004965955531215848
accounts_overdue_streak_months,0.01184838672815447,0.003587278165168424
n_charges_outstanding,0.011455935193350097,0.0038886231748209987
sic_changed_12m,0.010734307722596832,-0.0027835595709021404
months_since_last_lbg_charge_created,0.01014817400601071,0.0016976260958548517
d_charges_6m,0.009769971078400426,0.001633706018715454
d_outstanding_6m,0.009491131084708213,0.00375436662843062
d_outstanding_3m,0.007951394351946089,0.0014685780425854117
debt_ratio,0.006920615572274163,0.00046944378132215725
lbg_share_of_outstanding,0.005191152665846771,0.0026241033423094443
Mortgages.NumMortSatisfied,0.004795525638992931,-0.0013353770114351406
d_charges_12m,0.0047589137054284275,0.0017696209149035875
total_value_won_12m,0.004144875679830002,0.0011489585808907754
months_since_last_lbg_satisfaction,0.0036231130201915393,0.0005067269596640264
status_changed,0.0035135317277347157,5.550521600763748e-05
debt_ratio_trend_12m,0.0033397486820757444,0.00037788329989668797
d_outstanding_12m,0.0028715881425902118,-0.0005610980751121469
d_satisfied_12m,0.0021916417668768023,-0.0009702116591198835
n_competitor_lenders,0.00203190960914116,0.0005440947123673341
d_charges_3m,0.0014670941839789635,-0.0007200736683789716
new_charge_events_12m,0.0013478444370111713,0.0003394758752399753
ever_won_contract,0.0012800617569938856,0.000314746740469293
n_lbg_charges_outstanding,0.0007414156327724466,0.0002848327640000268
competitor_charge_created_6m,0.00039903502714084285,-0.0001295782750575183
contracts_won_12m,0.0003625616828809908,0.00013738900187995398
d_contracts_12m,0.0002350403153478931,-5.297874503512413e-05
first_award_in_12m,0.0001651440308398213,-9.613514053492234e-05
awards_with_value_12m,0.0001483318996685031,4.755770937100327e-05
ever_lbg_client,5.9704315915403635e-05,1.584853997768921e-05
lbg_charge_satisfied_6m,5.496582771844662e-05,-1.954289109134301e-05
is_lbg_client,1.3077823562805058e-05,-3.971266706793255e-06
competitor_entered_12m,0.0,0.0
