feature,mean_abs_shap,mean_shap
months_since_last_confstmt,0.3660394890477178,0.11876072844931672
accounts_stale_streak_months,0.30684523779022765,0.12355499846850523
days_to_next_accounts_due,0.26391412888103744,0.10264431571407509
company_age_years,0.19709874391647839,0.0024194121085772853
months_since_last_accounts_filing,0.18190382844503195,0.06411148992375158
segment,0.16368309357974306,0.0005624397683022299
confstmt_late,0.14181403896514427,0.06561377691669176
sector,0.08211221117483974,0.009702408560407785
months_in_current_status,0.08190079246826933,0.07699337622075139
Mortgages.NumMortCharges,0.053429942364353,0.012579520487886657
ever_distressed_before,0.04873841539214444,0.02200922455835575
segment_upgraded_12m,0.04775454900827466,0.011091385761494819
tier_rank,0.047447285615407356,0.006914520303920322
months_since_segment_change,0.03860362090443263,0.027162183945051793
accounts_overdue,0.033569820896682895,0.0135387387631111
primary_lender_group,0.02810533504811771,0.004022683420982381
n_charges_outstanding,0.02807727205600291,0.006335942361455918
n_distinct_lenders,0.02441869812690046,0.009312851919266427
months_since_last_new_charge,0.01892588859547581,0.001775324375371359
name_changed_12m,0.01847914253960301,0.0026399301404182235
months_since_last_award,0.015485785175883168,0.0035920491187768555
d_charges_6m,0.014535666786510122,0.004512608370147527
postcode_changed_12m,0.014469552541507037,0.005620296442891952
segment_downgraded_12m,0.014003019425939766,-0.001717740306408376
months_since_last_lbg_charge_created,0.01057583724819586,0.0013739918578905233
accounts_overdue_streak_months,0.010045150782519687,0.0016799512169914676
sic_changed_12m,0.009939034515782886,-0.0027142202096919863
lbg_share_of_outstanding,0.008628584337064987,0.004487703765286918
Mortgages.NumMortOutstanding,0.008252619648717107,0.003779577253186309
d_outstanding_6m,0.006798005705819021,0.002929183753396691
d_outstanding_3m,0.005955814054247056,0.0004556443590963298
debt_ratio,0.0059039922188353,0.0007710470892065453
d_charges_12m,0.00503242751662549,0.001093170383747181
d_outstanding_12m,0.004106151359991075,0.0013997182638151617
d_satisfied_12m,0.003992460741553471,-0.003562551990515418
total_value_won_12m,0.0039392640145998765,0.0009276908139533066
Mortgages.NumMortSatisfied,0.0037228825202061592,-0.0011934893630899984
debt_ratio_trend_12m,0.0033420357515314366,0.0015450354139738627
status_changed,0.0033183374768607525,-0.00025410670536785514
months_since_last_lbg_satisfaction,0.0027269216954650564,0.000284506589635106
n_competitor_lenders,0.002148957684739223,-0.00012462284381292712
ever_won_contract,0.0020452521520101046,0.0004205547114796383
d_charges_3m,0.0016095072425470814,-0.000494134644311937
competitor_charge_created_6m,0.0013362577566745093,-0.00027635446223365595
new_charge_events_12m,0.0008826134921770484,0.0002065678339869114
contracts_won_12m,0.0006644846485279268,0.00019706502397874652
n_lbg_charges_outstanding,0.0004664788930389357,0.00010939603748511288
d_contracts_12m,0.000192867926018355,-7.012806039915629e-05
first_award_in_12m,0.00016685212356523107,-6.392308064510295e-05
awards_with_value_12m,0.00013019670001671537,3.570394224491561e-05
ever_lbg_client,5.729014769018601e-05,1.1548932047576206e-05
lbg_charge_satisfied_6m,5.2600194446373856e-05,-2.40018818438196e-05
is_lbg_client,4.5454326193878544e-05,-1.8723037586754672e-05
competitor_entered_12m,0.0,0.0
