feature,mean_abs_shap,mean_shap
months_since_last_confstmt,0.3785895663360593,0.1229526210993037
accounts_stale_streak_months,0.3141442244037202,0.12372407543687927
days_to_next_accounts_due,0.29926309136687235,0.07999676540345772
company_age_years,0.1928217818239909,0.001939658849824425
months_since_last_accounts_filing,0.17876118279851275,0.10148323348726075
segment,0.16728714061042385,-0.004751411145939883
confstmt_late,0.12486420271976202,0.05705854402405805
sector,0.0836136185306653,0.01025122366591675
months_in_current_status,0.08024252812952382,0.07514508441835943
Mortgages.NumMortCharges,0.06838291222544804,0.02060889042011908
ever_distressed_before,0.05135264866055706,0.023930011747793474
tier_rank,0.04500381325550896,0.004043706155581469
segment_upgraded_12m,0.044020224880428456,0.011386910921427254
months_since_segment_change,0.04201120544164001,0.030135409824626345
Mortgages.NumMortOutstanding,0.04071161082690768,0.01035441938725076
debt_ratio,0.02947997049627731,0.008206952115188189
months_since_last_new_charge,0.019229942373072496,0.001803288494358612
d_charges_6m,0.017339828771111246,0.004823309762659664
months_since_last_award,0.01701821246765152,0.003348631527325886
postcode_changed_12m,0.0166394629268045,0.008122590018713287
name_changed_12m,0.01660696283387517,0.0008660465211808048
segment_downgraded_12m,0.014031598306919834,-0.0002771844523255722
sic_changed_12m,0.013067496483708635,0.0023212025598738813
d_outstanding_6m,0.010484921370144899,0.001249930284901061
d_charges_12m,0.01000740361382515,0.0015137010374084673
accounts_overdue_streak_months,0.008579548442613143,0.0010641015167492233
accounts_overdue,0.007945004025116331,0.003132954883044057
d_outstanding_3m,0.006797355331474146,0.0002518153235418461
debt_ratio_trend_12m,0.005559309922576161,-0.003810819013982215
total_value_won_12m,0.005204946993731109,0.0010673003508706322
Mortgages.NumMortSatisfied,0.004782129122899367,-0.00225878976871628
status_changed,0.004397746514128585,-6.081502516951331e-05
d_outstanding_12m,0.003930845048856706,0.0014638422042435831
d_charges_3m,0.002838761859269274,-0.00048207101103785887
ever_won_contract,0.0017346582707188378,0.00044125532328105274
d_satisfied_12m,0.0009313433328313178,-0.000392626586555791
new_charge_events_12m,0.0006048951341653938,8.978379812072823e-05
d_contracts_12m,0.0002811104568405852,7.631881545878679e-06
contracts_won_12m,0.00024054813061056359,0.0001364714377408715
awards_with_value_12m,0.0001668197384561752,5.813335741319453e-06
first_award_in_12m,0.0001077616697273634,-3.9734063036659994e-05
