feature,mean_abs_shap,mean_shap
segment,0.7270480370613677,-0.03504556070716519
company_age_years,0.3235196349229303,-0.054378360339305716
months_since_last_accounts_filing,0.22300301683653037,0.13326808037841797
months_since_last_confstmt,0.2189289646774166,-0.021024739167177377
days_to_next_accounts_due,0.14550076981851048,-0.04069155222128811
Mortgages.NumMortCharges,0.12314446319774497,0.003208606296199422
segment_upgraded_12m,0.08803047499082821,-0.03220280594247861
sector,0.07827561942125437,-0.0007445201230890008
tier_rank,0.07345441941513603,0.0066391235426269905
months_since_segment_change,0.06300229226408434,-0.014244412663478544
months_in_current_status,0.04098921006713704,0.02391735757282793
postcode_changed_12m,0.03972234531012146,0.000230433138725117
segment_downgraded_12m,0.03262607508314466,-0.008019289597761528
Mortgages.NumMortSatisfied,0.025089350855101642,0.0004074836963996794
accounts_stale_streak_months,0.02327238336514815,-0.001954250439704159
confstmt_late,0.016573141790895835,0.001154338248053495
name_changed_12m,0.01335476735761969,0.0030313565538096104
accounts_overdue,0.009843600897503562,-0.0008200945282145426
debt_ratio,0.009842743117881851,0.004282029190684951
d_outstanding_6m,0.009514940344829644,0.0032437313944727805
sic_changed_12m,0.008654429846673051,0.0008357361108335997
d_charges_12m,0.008573887732644813,0.0009154293816842376
debt_ratio_trend_12m,0.008128549426662655,0.003661061386595615
d_outstanding_12m,0.007365060171804645,0.007307666893834759
ever_distressed_before,0.007126588098097386,0.0019493021581102428
d_outstanding_3m,0.007051292028036289,0.0018513710725336808
Mortgages.NumMortOutstanding,0.006775307844116967,0.0037354149104015595
months_since_last_new_charge,0.006551928690032213,0.001140924877824977
d_charges_6m,0.003994074105712554,-0.0015843232356060155
d_satisfied_12m,0.003790127852049635,0.00023572043752346754
months_since_last_award,0.003712429776016563,0.00028193387670718374
accounts_overdue_streak_months,0.00201159060200981,-0.00012931660175686995
total_value_won_12m,0.0017281239644412081,-3.057766926503573e-05
status_changed,0.000666904492025368,0.0002687857913671571
new_charge_events_12m,0.0005817272968765919,-6.62488005819914e-05
ever_won_contract,0.00040141441076075153,0.00013242806063430492
d_charges_3m,0.00032534287131330054,0.00014400990271992576
d_contracts_12m,0.00016806423161831998,6.457462402648919e-06
awards_with_value_12m,0.00015113735705905753,-2.0042066054920465e-07
contracts_won_12m,0.0,0.0
first_award_in_12m,0.0,0.0
